ID,TENANT_ID,AMOUNT,HIDDEN,DESCRIPTION,CREATED_AT,ACCOUNT_BALANCE_ITEM_ID,TRANSACTION_TYPE,EFFECTIVE_ON,UUID,REFERENCE_NUMBER,REVERSAL,DAILY_TRANSACTION,UPDATED_AT,INTERNAL_ACCOUNT_CODE,DISPLAY_CODE,ACCOUNT_BALANCE_ID,FACILITY_ID,LEDGER_ID,_FIVETRAN_SYNCED,_FIVETRAN_START,_FIVETRAN_END,_FIVETRAN_ACTIVE
93913,3754,65.00,FALSE,Mastercard XXXX9239,2014-04-08 03:06:32.117,48832,,2014-03-10 21:00:46.687,7dc091ee-d201-4c87-ac10-a72fa1c5547e,,FALSE,FALSE,2014-04-08 03:06:32.117,1021,,109114,13,5341,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93914,3754,-65.00,FALSE,Unit #087,2014-04-08 03:06:32.129,48832,,2014-03-10 21:00:46.687,37f8e37f-9c0f-4d7e-886d-8f026e658faa,,FALSE,FALSE,2014-04-08 03:06:32.129,4000,,109110,13,5341,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93915,3755,130.00,FALSE,Visa XXXX4827,2014-04-08 03:06:33.363,48833,,2014-02-17 19:11:56.168,d206f2a2-2c5e-4cf8-858b-3653c8c23554,,FALSE,FALSE,2014-04-08 03:06:33.363,1020,,109120,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93916,3755,-130.00,FALSE,Unit #086,2014-04-08 03:06:33.375,48833,,2014-02-17 19:11:56.168,698a244c-5862-4d43-a413-5d2d7c03ede8,,FALSE,FALSE,2014-04-08 03:06:33.375,4000,,109116,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93917,3755,30.00,FALSE,Visa XXXX4827,2014-04-08 03:06:33.436,48834,,2014-02-17 19:11:56.168,d6770e0e-d7e3-4d56-aa2b-087e6512dcb9,,FALSE,FALSE,2014-04-08 03:06:33.436,1020,,109120,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93918,3755,-30.00,FALSE,IMPORT-LATE1,2014-04-08 03:06:33.448,48834,,2014-02-17 19:11:56.168,6a87dac6-7d29-46f4-9c4d-4e0772d02a93,,FALSE,FALSE,2014-04-08 03:06:33.448,4052,,109117,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93919,3755,65.00,FALSE,Visa XXXX4827,2014-04-08 03:06:33.512,48835,,2014-02-17 19:11:56.168,a41fde06-886f-4d19-8f53-2d4fd76ce5d6,,FALSE,FALSE,2014-04-08 03:06:33.512,1020,,109120,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93920,3755,-65.00,FALSE,Unit #086,2014-04-08 03:06:33.524,48835,,2014-02-17 19:11:56.168,17cd206b-f2cd-4335-8aba-19594e923039,,FALSE,FALSE,2014-04-08 03:06:33.524,4000,,109118,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93921,3755,15.00,FALSE,Visa XXXX4827,2014-04-08 03:06:33.588,48836,,2014-02-17 19:11:56.168,f8b55f24-3432-4d23-952b-0a3a05fce243,,FALSE,FALSE,2014-04-08 03:06:33.588,1020,,109120,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93922,3755,-15.00,FALSE,LF,2014-04-08 03:06:33.600,48836,,2014-02-17 19:11:56.168,a27afd52-ef12-4c65-9809-f85b2df5009a,,FALSE,FALSE,2014-04-08 03:06:33.600,4052,,109119,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93923,3755,65.00,FALSE,Visa XXXX6184,2014-04-08 03:06:33.975,48839,,2014-03-18 15:58:24.309,b3668680-f730-4d5a-b826-92f6ae54ed1b,,FALSE,FALSE,2014-04-08 03:06:33.975,1020,,109127,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93924,3755,-65.00,FALSE,Unit #086,2014-04-08 03:06:33.988,48839,,2014-03-18 15:58:24.309,9aabef5d-d6e4-4f0b-a5d3-8e8d2b141091,,FALSE,FALSE,2014-04-08 03:06:33.988,4000,,109125,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93925,3755,15.00,FALSE,Visa XXXX6184,2014-04-08 03:06:34.051,48840,,2014-03-18 15:58:24.309,7e9cbbba-8b2b-415b-9742-199b32bade3f,,FALSE,FALSE,2014-04-08 03:06:34.051,1020,,109127,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93926,3755,-15.00,FALSE,LF,2014-04-08 03:06:34.063,48840,,2014-03-18 15:58:24.309,8f42976e-2196-4541-89bb-9a548d84ccff,,FALSE,FALSE,2014-04-08 03:06:34.063,4052,,109126,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93927,3755,65.00,FALSE,Visa XXXX6184,2014-04-08 03:06:34.171,48841,,2014-04-03 17:48:21.624,4bcce90f-516b-4887-8251-93191679288f,,FALSE,FALSE,2014-04-08 03:06:34.171,1020,,109130,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93928,3755,-65.00,FALSE,Unit #086,2014-04-08 03:06:34.184,48841,,2014-04-03 17:48:21.624,526ec959-d315-4dfc-9c14-8dab16eb9bf2,,FALSE,FALSE,2014-04-08 03:06:34.184,4000,,109128,13,5340,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93933,3756,15.00,FALSE,Check #0000007718,2014-04-08 03:06:35.708,48846,,2014-03-03 18:39:42.300,37ce4da5-a9bb-4580-a73f-695ae68fc36b,,FALSE,FALSE,2014-04-08 03:06:35.708,1001,,109142,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93934,3756,-15.00,FALSE,LF,2014-04-08 03:06:35.720,48846,,2014-03-03 18:39:42.300,4cd4943d-1973-44ae-9d31-b8544ff2d3df,,FALSE,FALSE,2014-04-08 03:06:35.720,4052,,109137,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93935,3756,50.00,FALSE,Check #0000007718,2014-04-08 03:06:35.787,48847,,2014-03-03 18:39:42.300,044ab13f-85c7-47a4-8995-9ecce234ebd5,,FALSE,FALSE,2014-04-08 03:06:35.787,1001,,109142,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93936,3756,-50.00,FALSE,Unit #088,2014-04-08 03:06:35.799,48847,,2014-03-03 18:39:42.300,5f22bb1f-dc08-4598-bcd9-a3e67b764871,,FALSE,FALSE,2014-04-08 03:06:35.799,4000,,109141,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93937,3756,15.00,FALSE,Check #0000007746,2014-04-08 03:06:35.891,48848,,2014-04-01 14:51:41.318,ec680393-3663-4f70-8482-bd02b801f742,,FALSE,FALSE,2014-04-08 03:06:35.891,1001,,109144,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93938,3756,-15.00,FALSE,Unit #088,2014-04-08 03:06:35.902,48848,,2014-04-01 14:51:41.318,9ca06768-7ca0-45a5-a4a5-4d8309cb2509,,FALSE,FALSE,2014-04-08 03:06:35.902,4000,,109141,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93939,3756,50.00,FALSE,Check #0000007746,2014-04-08 03:06:35.968,48849,,2014-04-01 14:51:41.318,6ae89f10-d0e1-4879-9056-a47aa8e976c3,,FALSE,FALSE,2014-04-08 03:06:35.968,1001,,109144,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93940,3756,-50.00,FALSE,Unit #088,2014-04-08 03:06:35.980,48849,,2014-04-01 14:51:41.318,072b1c08-41c2-465d-85e9-c6178aa319a9,,FALSE,FALSE,2014-04-08 03:06:35.980,4000,,109143,13,5342,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93943,3757,59.00,FALSE,Check #0000995870,2014-04-08 03:06:37.178,48852,,2014-02-17 16:14:16.556,c816f186-850e-4858-8d6a-615e1d211dcb,,FALSE,FALSE,2014-04-08 03:06:37.178,1001,,109152,13,5343,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93944,3757,-59.00,FALSE,Unit #089,2014-04-08 03:06:37.189,48852,,2014-02-17 16:14:16.556,e178bc4c-07e3-44eb-b878-aeab89203d08,,FALSE,FALSE,2014-04-08 03:06:37.189,4000,,109148,13,5343,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93945,3757,15.00,FALSE,Check #0000995877,2014-04-08 03:06:37.290,48853,,2014-03-10 14:35:31.052,5fd7c0c9-94e6-470e-afa4-a53ba5712d0c,,FALSE,FALSE,2014-04-08 03:06:37.290,1001,,109154,13,5343,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93946,3757,-15.00,FALSE,LF,2014-04-08 03:06:37.301,48853,,2014-03-10 14:35:31.052,15c98ad7-1b7c-4b29-b2c8-c463dc4edd52,,FALSE,FALSE,2014-04-08 03:06:37.301,4052,,109151,13,5343,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93947,3757,59.00,FALSE,Check #0000995877,2014-04-08 03:06:37.366,48854,,2014-03-10 14:35:31.052,2bfd20a8-a08b-469c-b324-58505c08eef3,,FALSE,FALSE,2014-04-08 03:06:37.366,1001,,109154,13,5343,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93948,3757,-59.00,FALSE,Unit #089,2014-04-08 03:06:37.454,48854,,2014-03-10 14:35:31.052,6f2fa5b8-6d96-4083-8b12-9a5eff0c1fff,,FALSE,FALSE,2014-04-08 03:06:37.454,4000,,109153,13,5343,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93949,3758,105.00,FALSE,Cash,2014-04-08 03:06:38.308,48856,,2014-02-11 17:50:33.719,fa787fa8-80e3-4f3f-ae6e-6b24f63f714a,,FALSE,FALSE,2014-04-08 03:06:38.308,1000,,109162,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93950,3758,-105.00,FALSE,Unit #090,2014-04-08 03:06:38.319,48856,,2014-02-11 17:50:33.719,522f1d03-2fa0-4720-ba84-d78ea3d31e8a,,FALSE,FALSE,2014-04-08 03:06:38.319,4000,,109157,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93951,3758,15.00,FALSE,Cash,2014-04-08 03:06:38.414,48857,,2014-03-11 20:43:20.208,71a8aa91-ee62-4427-8bc7-f043e03f7dfc,,FALSE,FALSE,2014-04-08 03:06:38.414,1000,,109165,13,5344,2026-07-09 09:43:19.019 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93952,3758,-15.00,FALSE,Unit #090,2014-04-08 03:06:38.424,48857,,2014-03-11 20:43:20.208,ce0f9bf2-29c5-4769-ba16-725b687638c2,,FALSE,FALSE,2014-04-08 03:06:38.424,4000,,109157,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93953,3758,65.00,FALSE,Cash,2014-04-08 03:06:38.488,48858,,2014-03-11 20:43:20.208,dbe0b9db-f1de-4c67-85fd-197d56846d24,,FALSE,FALSE,2014-04-08 03:06:38.488,1000,,109165,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93954,3758,-65.00,FALSE,Unit #090,2014-04-08 03:06:38.500,48858,,2014-03-11 20:43:20.208,04299529-32cb-4c8f-a489-bda30ec95cad,,FALSE,FALSE,2014-04-08 03:06:38.500,4000,,109159,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93955,3758,65.00,FALSE,Cash,2014-04-08 03:06:38.640,48859,,2014-03-11 20:43:20.208,bcfe2703-6c56-496d-805d-ddfdc9494ae4,,FALSE,FALSE,2014-04-08 03:06:38.640,1000,,109165,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93956,3758,-65.00,FALSE,Unit #090,2014-04-08 03:06:38.652,48859,,2014-03-11 20:43:20.208,959144ad-0b13-4ffc-a71b-ff4f488bd485,,FALSE,FALSE,2014-04-08 03:06:38.652,4000,,109163,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93957,3758,15.00,FALSE,Cash,2014-04-08 03:06:38.712,48860,,2014-03-11 20:43:20.208,f0a5d8d7-68a3-42e8-a8f9-758dfe1ae2d9,,FALSE,FALSE,2014-04-08 03:06:38.712,1000,,109165,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93958,3758,-15.00,FALSE,LF,2014-04-08 03:06:38.724,48860,,2014-03-11 20:43:20.208,e3dd6fa8-75da-4676-9deb-f39363c2e598,,FALSE,FALSE,2014-04-08 03:06:38.724,4052,,109164,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93959,3758,30.00,FALSE,Cash,2014-04-08 03:06:39.060,48861,,2014-04-08 03:06:39.056,cb184bda-a4cb-4aad-b0fb-f31093559d4e,,FALSE,FALSE,2014-04-08 03:06:39.060,1000,,109165,13,5344,2026-07-09 09:47:00.224 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93960,3758,-30.00,FALSE,IMPORT-LATE1,2014-04-08 03:06:39.070,48861,,2014-04-08 03:06:39.056,7b8626a5-9fef-42d9-825d-7b851100f5d3,,FALSE,FALSE,2014-04-08 03:06:39.070,4052,,109158,13,5344,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93961,3759,65.00,FALSE,Cash,2014-04-08 03:06:39.702,48862,,2014-02-10 20:17:53.785,57f7cc04-8c91-42cc-b2e2-784c7dafcf4a,,FALSE,FALSE,2014-04-08 03:06:39.702,1000,,109171,13,5345,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93962,3759,-65.00,FALSE,Unit #091,2014-04-08 03:06:39.792,48862,,2014-02-10 20:17:53.785,701455f0-8c4e-4193-bd18-34b2e4063386,,FALSE,FALSE,2014-04-08 03:06:39.792,4000,,109168,13,5345,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93963,3759,65.00,FALSE,Cash,2014-04-08 03:06:40.196,48866,,2014-03-05 20:06:06.019,d77a0f1d-9230-41d1-97b5-b7987da09d83,,FALSE,FALSE,2014-04-08 03:06:40.196,1000,,109177,13,5345,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93964,3759,-65.00,FALSE,Unit #091,2014-04-08 03:06:40.207,48866,,2014-03-05 20:06:06.019,b8bfa4b2-de9e-4699-9d22-92bdd5d342f7,,FALSE,FALSE,2014-04-08 03:06:40.207,4000,,109176,13,5345,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93965,3760,65.00,FALSE,Cash,2014-04-08 03:06:41.139,48867,,2014-02-04 21:30:14.292,f2b26f2b-e450-4332-a756-d5a6bf54a195,,FALSE,FALSE,2014-04-08 03:06:41.139,1000,,109184,13,5346,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93966,3760,-65.00,FALSE,Unit #092,2014-04-08 03:06:41.153,48867,,2014-02-04 21:30:14.292,8926bd31-46cd-42af-a706-5293976d774a,,FALSE,FALSE,2014-04-08 03:06:41.153,4000,,109183,13,5346,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93967,3760,65.00,FALSE,Cash,2014-04-08 03:06:41.475,48870,,2014-03-05 20:25:06.209,3d104d30-146d-40a5-9fc8-85ef81d76b26,,FALSE,FALSE,2014-04-08 03:06:41.475,1000,,109190,13,5346,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93968,3760,-65.00,FALSE,Unit #092,2014-04-08 03:06:41.489,48870,,2014-03-05 20:25:06.209,bd443796-9d29-495f-9a4a-f6855ab508d8,,FALSE,FALSE,2014-04-08 03:06:41.489,4000,,109189,13,5346,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93969,3760,65.00,FALSE,Cash,2014-04-08 03:06:41.680,48871,,2014-04-07 18:57:29.618,990ec1f3-15c3-4990-bd6a-ac2e44f19bbb,,FALSE,FALSE,2014-04-08 03:06:41.680,1000,,109193,13,5346,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93970,3760,-65.00,FALSE,Unit #092,2014-04-08 03:06:41.694,48871,,2014-04-07 18:57:29.618,52d4dfe7-db40-4e96-a662-528d3b3e6b8a,,FALSE,FALSE,2014-04-08 03:06:41.694,4000,,109191,13,5346,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93971,3761,320.00,FALSE,Visa XXXX7169,2014-04-08 03:06:42.581,48872,,2014-02-13 21:57:33.607,a9c29f56-b552-431d-ad98-c7e5d456a41c,,FALSE,FALSE,2014-04-08 03:06:42.581,1020,,109198,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93972,3761,-320.00,FALSE,Unit #093,2014-04-08 03:06:42.595,48872,,2014-02-13 21:57:33.607,56040dc9-b8dc-4b8b-b845-ae3142689483,,FALSE,FALSE,2014-04-08 03:06:42.595,4000,,109195,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93973,3761,75.00,FALSE,Visa XXXX7169,2014-04-08 03:06:42.661,48873,,2014-02-13 21:57:33.607,dd518f83-5c22-4900-a286-f4d268cabad5,,FALSE,FALSE,2014-04-08 03:06:42.661,1020,,109198,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93974,3761,-75.00,FALSE,IMPORT-LATE1,2014-04-08 03:06:42.673,48873,,2014-02-13 21:57:33.607,4261c946-0f58-4492-9c51-e1c4b9a90840,,FALSE,FALSE,2014-04-08 03:06:42.673,4052,,109196,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93975,3761,65.00,FALSE,Visa XXXX7169,2014-04-08 03:06:42.740,48874,,2014-02-13 21:57:33.607,c5d63728-09fb-4145-a942-4eaebe88f0d5,,FALSE,FALSE,2014-04-08 03:06:42.740,1020,,109198,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93976,3761,-65.00,FALSE,Unit #093,2014-04-08 03:06:42.753,48874,,2014-02-13 21:57:33.607,44fc22b8-2c73-4053-8450-652c2e3d0bb7,,FALSE,FALSE,2014-04-08 03:06:42.753,4000,,109197,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93977,3761,65.00,FALSE,Visa XXXX6809,2014-04-08 03:06:43.155,48877,,2014-04-02 15:17:25.062,fb205054-0af5-4086-85b7-062f7316e3ef,,FALSE,FALSE,2014-04-08 03:06:43.155,1020,,109207,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93978,3761,-65.00,FALSE,Unit #093,2014-04-08 03:06:43.167,48877,,2014-04-02 15:17:25.062,33801473-9d4e-4a7b-9ea7-652f5c5c6f19,,FALSE,FALSE,2014-04-08 03:06:43.167,4000,,109203,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93979,3761,15.00,FALSE,Visa XXXX6809,2014-04-08 03:06:43.229,48878,,2014-04-02 15:17:25.062,e11afb30-fdfc-42f6-948f-0adda846daac,,FALSE,FALSE,2014-04-08 03:06:43.229,1020,,109207,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93980,3761,-15.00,FALSE,LF,2014-04-08 03:06:43.242,48878,,2014-04-02 15:17:25.062,59bdffb4-c064-4585-b616-4e9116e05f4b,,FALSE,FALSE,2014-04-08 03:06:43.242,4052,,109204,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93981,3761,65.00,FALSE,Visa XXXX6809,2014-04-08 03:06:43.309,48879,,2014-04-02 15:17:25.062,83855e01-e730-4eb7-966e-b535fb0d8f8d,,FALSE,FALSE,2014-04-08 03:06:43.309,1020,,109207,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93982,3761,-65.00,FALSE,Unit #093,2014-04-08 03:06:43.321,48879,,2014-04-02 15:17:25.062,f2365f81-eaf4-4ebc-90bd-502dcf20f2b7,,FALSE,FALSE,2014-04-08 03:06:43.321,4000,,109205,13,5347,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93983,3762,60.00,FALSE,Mastercard XXXX2202,2014-04-08 03:06:44.299,48881,,2014-02-03 21:41:53.371,a3355121-b92d-4ce0-a3ec-9ee68c4169d3,,FALSE,FALSE,2014-04-08 03:06:44.299,1021,,109212,13,5348,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93984,3762,-60.00,FALSE,Unit #094,2014-04-08 03:06:44.311,48881,,2014-02-03 21:41:53.371,39d76f3d-e882-4ccf-8ddc-c53e654ceb08,,FALSE,FALSE,2014-04-08 03:06:44.311,4000,,109209,13,5348,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93985,3762,60.00,FALSE,Mastercard XXXX2202,2014-04-08 03:06:44.421,48882,,2014-03-01 22:02:07.201,5853a4c6-26e0-48ad-bab7-4b798f76fa83,,FALSE,FALSE,2014-04-08 03:06:44.421,1021,,109214,13,5348,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93986,3762,-60.00,FALSE,Unit #094,2014-04-08 03:06:44.434,48882,,2014-03-01 22:02:07.201,cfad5fbc-2a39-4266-a6b8-c05ae3c41d40,,FALSE,FALSE,2014-04-08 03:06:44.434,4000,,109213,13,5348,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93987,3762,60.00,FALSE,Mastercard XXXX2202,2014-04-08 03:06:44.545,48883,,2014-04-02 21:04:08.286,4deb69a0-794f-4610-8007-969cb4fc0d33,,FALSE,FALSE,2014-04-08 03:06:44.545,1021,,109216,13,5348,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93988,3762,-60.00,FALSE,Unit #094,2014-04-08 03:06:44.558,48883,,2014-04-02 21:04:08.286,8fbc7073-e190-424f-b16a-1f64fba027cf,,FALSE,FALSE,2014-04-08 03:06:44.558,4000,,109215,13,5348,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93989,3763,65.00,FALSE,Check #1637,2014-04-08 03:06:45.593,48884,,2014-02-10 20:41:38.502,3dfc6594-b90c-4a11-a11f-8bb699535c28,,FALSE,FALSE,2014-04-08 03:06:45.593,1001,,109223,13,5349,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93990,3763,-65.00,FALSE,Unit #095,2014-04-08 03:06:45.606,48884,,2014-02-10 20:41:38.502,e6d47ae0-6645-421c-9142-9de93c7c3152,,FALSE,FALSE,2014-04-08 03:06:45.606,4000,,109220,13,5349,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93991,3763,65.00,FALSE,Check #1643,2014-04-08 03:06:46.077,48888,,2014-03-10 17:53:15.433,dc5e5d36-9d60-48bb-82a6-5645febcd1b5,,FALSE,FALSE,2014-04-08 03:06:46.077,1001,,109229,13,5349,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93992,3763,-65.00,FALSE,Unit #095,2014-04-08 03:06:46.090,48888,,2014-03-10 17:53:15.433,81af893f-89e7-4bd3-98d9-82db6010566f,,FALSE,FALSE,2014-04-08 03:06:46.090,4000,,109228,13,5349,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93995,3764,65.00,FALSE,Check #5096,2014-04-08 03:06:47.110,48890,,2014-02-26 16:01:24.260,83439e3b-a7c0-421d-920f-3c88394b822c,,FALSE,FALSE,2014-04-08 03:06:47.110,1001,,109242,13,5350,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93996,3764,-65.00,FALSE,Unit #096,2014-04-08 03:06:47.127,48890,,2014-02-26 16:01:24.260,85173641-6d1f-4357-ba69-f14ba42046a3,,FALSE,FALSE,2014-04-08 03:06:47.127,4000,,109241,13,5350,2026-07-09 09:47:00.225 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
