"effective_on","description","amount","account_balance_id","tenant_id","ledger_id","facility_id","created_at","updated_at","uuid","reversal","account_balance_item_id","internal_account_code","daily_transaction","transaction_type","hidden","reference_number","display_code","id"
2014-04-02 17:25:58.518,Unit #080,-65.00,109038,3750,5334,13,2014-04-08 03:06:23.902,2014-04-08 03:06:23.902,"5b775673-8daf-4489-9736-63c946aa898d",false,48798,"4000",false,,false,,,93868
2014-02-10 20:35:59.614,Visa XXXX8397,65.00,109047,3751,5336,13,2014-04-08 03:06:24.890,2014-04-08 03:06:24.890,"021c32ba-6d81-45e1-90fa-e74e0f042f05",false,48799,"1020",false,,false,,,93869
2014-02-10 20:35:59.614,Unit #082,-65.00,109042,3751,5336,13,2014-04-08 03:06:24.902,2014-04-08 03:06:24.902,"6866bc00-d7b2-4de1-817d-3b57f5e88fb6",false,48799,"4000",false,,false,,,93870
2014-02-10 20:35:59.614,Visa XXXX8397,22.50,109047,3751,5336,13,2014-04-08 03:06:24.968,2014-04-08 03:06:24.968,bba297d2-cf48-4522-bcc3-82715a074758,false,48800,"1020",false,,false,,,93871
2014-02-10 20:35:59.614,IMPORT-LATE1,-22.50,109043,3751,5336,13,2014-04-08 03:06:24.980,2014-04-08 03:06:24.980,"83fd3d44-7ed2-44b6-a2a3-362a161fa4b6",false,48800,"4052",false,,false,,,93872
2014-02-10 20:35:59.614,Visa XXXX8397,65.00,109047,3751,5336,13,2014-04-08 03:06:25.045,2014-04-08 03:06:25.045,"45cc93f6-027c-49e8-b3dc-2f26411b04cd",false,48801,"1020",false,,false,,,93873
2014-02-10 20:35:59.614,Unit #082,-65.00,109044,3751,5336,13,2014-04-08 03:06:25.056,2014-04-08 03:06:25.056,dc086495-76a5-4a58-a4d0-4028d0c4b21c,false,48801,"4000",false,,false,,,93874
2014-02-05 17:12:46.971,Check #2855,55.00,109058,3752,5337,13,2014-04-08 03:06:26.090,2014-04-08 03:06:26.090,"9e89f11f-ceb7-44fe-aaaf-244584a7ef83",false,48805,"1001",false,,false,,,93875
2014-02-05 17:12:46.971,Unit #083,-55.00,109057,3752,5337,13,2014-04-08 03:06:26.102,2014-04-08 03:06:26.102,"4ec07521-d9b6-476b-97bc-24616dfe0302",false,48805,"4000",false,,false,,,93876
2014-03-04 16:25:36.252,Check #2867,55.00,109060,3752,5337,13,2014-04-08 03:06:26.211,2014-04-08 03:06:26.211,"83df6b64-ec93-47f3-89f3-f8674a0e440a",false,48806,"1001",false,,false,,,93877
2014-03-04 16:25:36.252,Unit #083,-55.00,109059,3752,5337,13,2014-04-08 03:06:26.223,2014-04-08 03:06:26.223,"352594ad-0d6b-4499-91cc-b1e2718189b0",false,48806,"4000",false,,false,,,93878
2014-04-01 18:52:45.405,Check #2872,55.00,109062,3752,5337,13,2014-04-08 03:06:26.412,2014-04-08 03:06:26.412,c33cdeaf-208e-44ec-b6ac-e8fd3f11e831,false,48807,"1001",false,,false,,,93879
2014-04-01 18:52:45.405,Unit #083,-55.00,109061,3752,5337,13,2014-04-08 03:06:26.425,2014-04-08 03:06:26.425,d08c9cb8-97fe-4389-8a3d-a242971a6ded,false,48807,"4000",false,,false,,,93880
2014-02-05 17:11:20.566,Check #2855,55.00,109065,3752,5363,13,2014-04-08 03:06:26.992,2014-04-08 03:06:26.992,"1a5d0bab-5a26-4551-863a-e8b94b85b0bd",false,48808,"1001",false,,false,,,93881
2014-02-05 17:11:20.566,Unit #110,-55.00,109064,3752,5363,13,2014-04-08 03:06:27.004,2014-04-08 03:06:27.004,"8b15928f-890d-41a0-9bef-de08209e5e88",false,48808,"4000",false,,false,,,93882
2014-03-04 16:25:36.240,Check #2867,55.00,109067,3752,5363,13,2014-04-08 03:06:27.111,2014-04-08 03:06:27.111,"7e308a72-1886-46f0-be48-6af242dee7b6",false,48809,"1001",false,,false,,,93883
2014-03-04 16:25:36.240,Unit #110,-55.00,109066,3752,5363,13,2014-04-08 03:06:27.123,2014-04-08 03:06:27.123,bb9a5c6d-dcfb-4a56-b3a7-fdf9c834dbad,false,48809,"4000",false,,false,,,93884
2014-04-01 18:52:45.392,Check #2872,55.00,109069,3752,5363,13,2014-04-08 03:06:27.232,2014-04-08 03:06:27.232,"43812659-a205-44b8-b73d-78615302c580",false,48810,"1001",false,,false,,,93885
2014-04-01 18:52:45.392,Unit #110,-55.00,109068,3752,5363,13,2014-04-08 03:06:27.244,2014-04-08 03:06:27.244,"6a9a7c8c-c3a9-4030-a547-e2b16da084ca",false,48810,"4000",false,,false,,,93886
2014-03-03 15:50:57.745,Check #24149,65.00,109078,3753,5338,13,2014-04-08 03:06:28.331,2014-04-08 03:06:28.331,"52cda946-5975-4eff-ba96-e075f887806c",false,48814,"1001",false,,false,,,93889
2014-03-03 15:50:57.745,Unit #084,-65.00,109077,3753,5338,13,2014-04-08 03:06:28.342,2014-04-08 03:06:28.342,"1e40a2b8-6be3-4b84-b540-a71422fa2191",false,48814,"4000",false,,false,,,93890
2014-04-01 14:49:26.539,Check #24183,65.00,109081,3753,5338,13,2014-04-08 03:06:28.447,2014-04-08 03:06:28.447,"071bb682-d3b8-4002-acb3-5cf182a7072d",false,48815,"1001",false,,false,,,93891
2014-04-01 14:49:26.539,Unit #084,-65.00,109079,3753,5338,13,2014-04-08 03:06:28.459,2014-04-08 03:06:28.459,d6d08664-ea04-47b1-9ec3-f368a139b862,false,48815,"4000",false,,false,,,93892
2014-02-12 18:57:16.680,Check #21561753475,65.00,109089,3754,5339,13,2014-04-08 03:06:29.548,2014-04-08 03:06:29.548,a241225c-9b53-4979-a2bf-5b4a1d263bec,false,48817,"1001",false,,false,,,93893
2014-02-12 18:57:16.680,Unit #085,-65.00,109083,3754,5339,13,2014-04-08 03:06:29.560,2014-04-08 03:06:29.560,f6e09a42-32b3-48b8-a3c4-1760e1e75314,false,48817,"4000",false,,false,,,93894
2014-02-20 21:13:17.241,Mastercard XXXX9239,30.00,109090,3754,5339,13,2014-04-08 03:06:29.663,2014-04-08 03:06:29.663,"628bdde9-2ae1-4c0c-8a28-f1573f19ca32",false,48818,"1021",false,,false,,,93895
2014-02-20 21:13:17.241,IMPORT-LATE1,-30.00,109084,3754,5339,13,2014-04-08 03:06:29.675,2014-04-08 03:06:29.675,d6be6db6-24c3-40cb-b9b8-ab6c977744f5,false,48818,"4052",false,,false,,,93896
2014-02-20 21:13:17.241,Mastercard XXXX9239,65.00,109090,3754,5339,13,2014-04-08 03:06:29.740,2014-04-08 03:06:29.740,"6f77c7ef-74be-419f-b64e-d3154f2b4108",false,48819,"1021",false,,false,,,93897
2014-02-20 21:13:17.241,Unit #085,-65.00,109085,3754,5339,13,2014-04-08 03:06:29.752,2014-04-08 03:06:29.752,"74241e37-f991-4ef0-ab9b-c8a887fb970d",false,48819,"4000",false,,false,,,93898
2014-02-20 21:13:17.241,Mastercard XXXX9239,15.00,109090,3754,5339,13,2014-04-08 03:06:29.892,2014-04-08 03:06:29.892,"14fc7c42-d576-4ea6-b89b-4f5d1979668a",false,48820,"1021",false,,false,,,93899
2014-02-20 21:13:17.241,LF,-15.00,109088,3754,5339,13,2014-04-08 03:06:29.904,2014-04-08 03:06:29.904,"7ef3a3e4-f43b-48cc-abe7-fa888b8784f5",false,48820,"4052",false,,false,,,93900
2014-03-10 21:00:46.698,Mastercard XXXX9239,65.00,109096,3754,5339,13,2014-04-08 03:06:30.240,2014-04-08 03:06:30.240,"8bed80f5-221d-4ce7-b806-98bc67385c86",false,48823,"1021",false,,false,,,93901
2014-03-10 21:00:46.698,Unit #085,-65.00,109095,3754,5339,13,2014-04-08 03:06:30.252,2014-04-08 03:06:30.252,"09f993fd-285c-4557-a0e1-ece7c2e149b6",false,48823,"4000",false,,false,,,93902
2014-02-12 18:57:53.918,Check #21561753475,65.00,109104,3754,5341,13,2014-04-08 03:06:31.291,2014-04-08 03:06:31.291,"4b0354f4-56ce-4a4f-8e17-540bfce3c668",false,48824,"1001",false,,false,,,93903
2014-02-12 18:57:53.918,Unit #087,-65.00,109100,3754,5341,13,2014-04-08 03:06:31.303,2014-04-08 03:06:31.303,"1259b00e-d0cc-4be7-9e4f-b4cf8ae5b237",false,48824,"4000",false,,false,,,93904
2014-02-20 21:11:43.597,Mastercard XXXX9239,60.00,109105,3754,5341,13,2014-04-08 03:06:31.395,2014-04-08 03:06:31.395,d6cc1ead-2ecd-49c6-b0aa-927a4acd85bf,false,48825,"1021",false,,false,,,93905
2014-02-20 21:11:43.597,Unit #087,-60.00,109100,3754,5341,13,2014-04-08 03:06:31.405,2014-04-08 03:06:31.405,afb0f5fa-3856-40e4-adad-748d0218082f,false,48825,"4000",false,,false,,,93906
2014-02-20 21:11:43.597,Mastercard XXXX9239,30.00,109105,3754,5341,13,2014-04-08 03:06:31.466,2014-04-08 03:06:31.466,"0098d3cc-1d6e-42c4-87a7-68c5133bccdb",false,48826,"1021",false,,false,,,93907
2014-02-20 21:11:43.597,IMPORT-LATE1,-30.00,109101,3754,5341,13,2014-04-08 03:06:31.477,2014-04-08 03:06:31.477,e785843c-754a-4013-b7cd-0cb1ba3904fa,false,48826,"4052",false,,false,,,93908
2014-02-20 21:11:43.597,Mastercard XXXX9239,65.00,109105,3754,5341,13,2014-04-08 03:06:31.622,2014-04-08 03:06:31.622,"67a0969d-38dc-498b-8949-8939f9f39f91",false,48827,"1021",false,,false,,,93909
2014-02-20 21:11:43.597,Unit #087,-65.00,109102,3754,5341,13,2014-04-08 03:06:31.634,2014-04-08 03:06:31.634,"148f6de3-e5aa-41e1-99e3-fa1c76649f07",false,48827,"4000",false,,false,,,93910
2014-02-20 21:11:43.597,Mastercard XXXX9239,15.00,109105,3754,5341,13,2014-04-08 03:06:31.699,2014-04-08 03:06:31.699,"03daa777-cbd3-4f79-a0e2-92cac1c088c4",false,48828,"1021",false,,false,,,93911
2014-02-20 21:11:43.597,LF,-15.00,109103,3754,5341,13,2014-04-08 03:06:31.711,2014-04-08 03:06:31.711,f721e6ec-398e-47b2-94ad-fcd3592542ed,false,48828,"4052",false,,false,,,93912
2014-03-10 21:00:46.687,Mastercard XXXX9239,65.00,109114,3754,5341,13,2014-04-08 03:06:32.117,2014-04-08 03:06:32.117,"7dc091ee-d201-4c87-ac10-a72fa1c5547e",false,48832,"1021",false,,false,,,93913
2014-03-10 21:00:46.687,Unit #087,-65.00,109110,3754,5341,13,2014-04-08 03:06:32.129,2014-04-08 03:06:32.129,"37f8e37f-9c0f-4d7e-886d-8f026e658faa",false,48832,"4000",false,,false,,,93914
2014-02-17 19:11:56.168,Visa XXXX4827,130.00,109120,3755,5340,13,2014-04-08 03:06:33.363,2014-04-08 03:06:33.363,d206f2a2-2c5e-4cf8-858b-3653c8c23554,false,48833,"1020",false,,false,,,93915
2014-02-17 19:11:56.168,Unit #086,-130.00,109116,3755,5340,13,2014-04-08 03:06:33.375,2014-04-08 03:06:33.375,"698a244c-5862-4d43-a413-5d2d7c03ede8",false,48833,"4000",false,,false,,,93916
2014-02-17 19:11:56.168,Visa XXXX4827,30.00,109120,3755,5340,13,2014-04-08 03:06:33.436,2014-04-08 03:06:33.436,d6770e0e-d7e3-4d56-aa2b-087e6512dcb9,false,48834,"1020",false,,false,,,93917
2014-02-17 19:11:56.168,IMPORT-LATE1,-30.00,109117,3755,5340,13,2014-04-08 03:06:33.448,2014-04-08 03:06:33.448,"6a87dac6-7d29-46f4-9c4d-4e0772d02a93",false,48834,"4052",false,,false,,,93918
2014-02-17 19:11:56.168,Visa XXXX4827,65.00,109120,3755,5340,13,2014-04-08 03:06:33.512,2014-04-08 03:06:33.512,a41fde06-886f-4d19-8f53-2d4fd76ce5d6,false,48835,"1020",false,,false,,,93919
2014-02-17 19:11:56.168,Unit #086,-65.00,109118,3755,5340,13,2014-04-08 03:06:33.524,2014-04-08 03:06:33.524,"17cd206b-f2cd-4335-8aba-19594e923039",false,48835,"4000",false,,false,,,93920
2014-02-17 19:11:56.168,Visa XXXX4827,15.00,109120,3755,5340,13,2014-04-08 03:06:33.588,2014-04-08 03:06:33.588,f8b55f24-3432-4d23-952b-0a3a05fce243,false,48836,"1020",false,,false,,,93921
2014-02-17 19:11:56.168,LF,-15.00,109119,3755,5340,13,2014-04-08 03:06:33.600,2014-04-08 03:06:33.600,a27afd52-ef12-4c65-9809-f85b2df5009a,false,48836,"4052",false,,false,,,93922
2014-03-18 15:58:24.309,Visa XXXX6184,65.00,109127,3755,5340,13,2014-04-08 03:06:33.975,2014-04-08 03:06:33.975,b3668680-f730-4d5a-b826-92f6ae54ed1b,false,48839,"1020",false,,false,,,93923
2014-03-18 15:58:24.309,Unit #086,-65.00,109125,3755,5340,13,2014-04-08 03:06:33.988,2014-04-08 03:06:33.988,"9aabef5d-d6e4-4f0b-a5d3-8e8d2b141091",false,48839,"4000",false,,false,,,93924
2014-03-18 15:58:24.309,Visa XXXX6184,15.00,109127,3755,5340,13,2014-04-08 03:06:34.051,2014-04-08 03:06:34.051,"7e9cbbba-8b2b-415b-9742-199b32bade3f",false,48840,"1020",false,,false,,,93925
2014-03-18 15:58:24.309,LF,-15.00,109126,3755,5340,13,2014-04-08 03:06:34.063,2014-04-08 03:06:34.063,"8f42976e-2196-4541-89bb-9a548d84ccff",false,48840,"4052",false,,false,,,93926
2014-04-03 17:48:21.624,Visa XXXX6184,65.00,109130,3755,5340,13,2014-04-08 03:06:34.171,2014-04-08 03:06:34.171,"4bcce90f-516b-4887-8251-93191679288f",false,48841,"1020",false,,false,,,93927
2014-04-03 17:48:21.624,Unit #086,-65.00,109128,3755,5340,13,2014-04-08 03:06:34.184,2014-04-08 03:06:34.184,"526ec959-d315-4dfc-9c14-8dab16eb9bf2",false,48841,"4000",false,,false,,,93928
2014-03-03 18:39:42.300,Check #0000007718,15.00,109142,3756,5342,13,2014-04-08 03:06:35.708,2014-04-08 03:06:35.708,"37ce4da5-a9bb-4580-a73f-695ae68fc36b",false,48846,"1001",false,,false,,,93933
2014-03-03 18:39:42.300,LF,-15.00,109137,3756,5342,13,2014-04-08 03:06:35.720,2014-04-08 03:06:35.720,"4cd4943d-1973-44ae-9d31-b8544ff2d3df",false,48846,"4052",false,,false,,,93934
2014-03-03 18:39:42.300,Check #0000007718,50.00,109142,3756,5342,13,2014-04-08 03:06:35.787,2014-04-08 03:06:35.787,"044ab13f-85c7-47a4-8995-9ecce234ebd5",false,48847,"1001",false,,false,,,93935
2014-03-03 18:39:42.300,Unit #088,-50.00,109141,3756,5342,13,2014-04-08 03:06:35.799,2014-04-08 03:06:35.799,"5f22bb1f-dc08-4598-bcd9-a3e67b764871",false,48847,"4000",false,,false,,,93936
2014-04-01 14:51:41.318,Check #0000007746,15.00,109144,3756,5342,13,2014-04-08 03:06:35.891,2014-04-08 03:06:35.891,ec680393-3663-4f70-8482-bd02b801f742,false,48848,"1001",false,,false,,,93937
2014-04-01 14:51:41.318,Unit #088,-15.00,109141,3756,5342,13,2014-04-08 03:06:35.902,2014-04-08 03:06:35.902,"9ca06768-7ca0-45a5-a4a5-4d8309cb2509",false,48848,"4000",false,,false,,,93938
2014-04-01 14:51:41.318,Check #0000007746,50.00,109144,3756,5342,13,2014-04-08 03:06:35.968,2014-04-08 03:06:35.968,"6ae89f10-d0e1-4879-9056-a47aa8e976c3",false,48849,"1001",false,,false,,,93939
2014-04-01 14:51:41.318,Unit #088,-50.00,109143,3756,5342,13,2014-04-08 03:06:35.980,2014-04-08 03:06:35.980,"072b1c08-41c2-465d-85e9-c6178aa319a9",false,48849,"4000",false,,false,,,93940
2014-02-17 16:14:16.556,Check #0000995870,59.00,109152,3757,5343,13,2014-04-08 03:06:37.178,2014-04-08 03:06:37.178,c816f186-850e-4858-8d6a-615e1d211dcb,false,48852,"1001",false,,false,,,93943
2014-02-17 16:14:16.556,Unit #089,-59.00,109148,3757,5343,13,2014-04-08 03:06:37.189,2014-04-08 03:06:37.189,e178bc4c-07e3-44eb-b878-aeab89203d08,false,48852,"4000",false,,false,,,93944
2014-03-10 14:35:31.052,Check #0000995877,15.00,109154,3757,5343,13,2014-04-08 03:06:37.290,2014-04-08 03:06:37.290,"5fd7c0c9-94e6-470e-afa4-a53ba5712d0c",false,48853,"1001",false,,false,,,93945
2014-03-10 14:35:31.052,LF,-15.00,109151,3757,5343,13,2014-04-08 03:06:37.301,2014-04-08 03:06:37.301,"15c98ad7-1b7c-4b29-b2c8-c463dc4edd52",false,48853,"4052",false,,false,,,93946
2014-03-10 14:35:31.052,Check #0000995877,59.00,109154,3757,5343,13,2014-04-08 03:06:37.366,2014-04-08 03:06:37.366,"2bfd20a8-a08b-469c-b324-58505c08eef3",false,48854,"1001",false,,false,,,93947
2014-03-10 14:35:31.052,Unit #089,-59.00,109153,3757,5343,13,2014-04-08 03:06:37.454,2014-04-08 03:06:37.454,"6f2fa5b8-6d96-4083-8b12-9a5eff0c1fff",false,48854,"4000",false,,false,,,93948
2014-02-11 17:50:33.719,Cash,105.00,109162,3758,5344,13,2014-04-08 03:06:38.308,2014-04-08 03:06:38.308,fa787fa8-80e3-4f3f-ae6e-6b24f63f714a,false,48856,"1000",false,,false,,,93949
2014-02-11 17:50:33.719,Unit #090,-105.00,109157,3758,5344,13,2014-04-08 03:06:38.319,2014-04-08 03:06:38.319,"522f1d03-2fa0-4720-ba84-d78ea3d31e8a",false,48856,"4000",false,,false,,,93950
2014-03-11 20:43:20.208,Cash,15.00,109165,3758,5344,13,2014-04-08 03:06:38.414,2014-04-08 03:06:38.414,"71a8aa91-ee62-4427-8bc7-f043e03f7dfc",false,48857,"1000",false,,false,,,93951
2014-03-11 20:43:20.208,Unit #090,-15.00,109157,3758,5344,13,2014-04-08 03:06:38.424,2014-04-08 03:06:38.424,ce0f9bf2-29c5-4769-ba16-725b687638c2,false,48857,"4000",false,,false,,,93952
2014-03-11 20:43:20.208,Cash,65.00,109165,3758,5344,13,2014-04-08 03:06:38.488,2014-04-08 03:06:38.488,dbe0b9db-f1de-4c67-85fd-197d56846d24,false,48858,"1000",false,,false,,,93953
2014-03-11 20:43:20.208,Unit #090,-65.00,109159,3758,5344,13,2014-04-08 03:06:38.500,2014-04-08 03:06:38.500,"04299529-32cb-4c8f-a489-bda30ec95cad",false,48858,"4000",false,,false,,,93954
2014-03-11 20:43:20.208,Cash,65.00,109165,3758,5344,13,2014-04-08 03:06:38.640,2014-04-08 03:06:38.640,bcfe2703-6c56-496d-805d-ddfdc9494ae4,false,48859,"1000",false,,false,,,93955
2014-03-11 20:43:20.208,Unit #090,-65.00,109163,3758,5344,13,2014-04-08 03:06:38.652,2014-04-08 03:06:38.652,"959144ad-0b13-4ffc-a71b-ff4f488bd485",false,48859,"4000",false,,false,,,93956
2014-03-11 20:43:20.208,Cash,15.00,109165,3758,5344,13,2014-04-08 03:06:38.712,2014-04-08 03:06:38.712,f0a5d8d7-68a3-42e8-a8f9-758dfe1ae2d9,false,48860,"1000",false,,false,,,93957
2014-03-11 20:43:20.208,LF,-15.00,109164,3758,5344,13,2014-04-08 03:06:38.724,2014-04-08 03:06:38.724,e3dd6fa8-75da-4676-9deb-f39363c2e598,false,48860,"4052",false,,false,,,93958
2014-04-08 03:06:39.056,Cash,30.00,109165,3758,5344,13,2014-04-08 03:06:39.060,2014-04-08 03:06:39.060,cb184bda-a4cb-4aad-b0fb-f31093559d4e,false,48861,"1000",false,,false,,,93959
2014-04-08 03:06:39.056,IMPORT-LATE1,-30.00,109158,3758,5344,13,2014-04-08 03:06:39.070,2014-04-08 03:06:39.070,"7b8626a5-9fef-42d9-825d-7b851100f5d3",false,48861,"4052",false,,false,,,93960
2014-02-10 20:17:53.785,Cash,65.00,109171,3759,5345,13,2014-04-08 03:06:39.702,2014-04-08 03:06:39.702,"57f7cc04-8c91-42cc-b2e2-784c7dafcf4a",false,48862,"1000",false,,false,,,93961
2014-02-10 20:17:53.785,Unit #091,-65.00,109168,3759,5345,13,2014-04-08 03:06:39.792,2014-04-08 03:06:39.792,"701455f0-8c4e-4193-bd18-34b2e4063386",false,48862,"4000",false,,false,,,93962
2014-03-05 20:06:06.019,Cash,65.00,109177,3759,5345,13,2014-04-08 03:06:40.196,2014-04-08 03:06:40.196,d77a0f1d-9230-41d1-97b5-b7987da09d83,false,48866,"1000",false,,false,,,93963
2014-03-05 20:06:06.019,Unit #091,-65.00,109176,3759,5345,13,2014-04-08 03:06:40.207,2014-04-08 03:06:40.207,b8bfa4b2-de9e-4699-9d22-92bdd5d342f7,false,48866,"4000",false,,false,,,93964
2014-02-04 21:30:14.292,Cash,65.00,109184,3760,5346,13,2014-04-08 03:06:41.139,2014-04-08 03:06:41.139,f2b26f2b-e450-4332-a756-d5a6bf54a195,false,48867,"1000",false,,false,,,93965
2014-02-04 21:30:14.292,Unit #092,-65.00,109183,3760,5346,13,2014-04-08 03:06:41.153,2014-04-08 03:06:41.153,"8926bd31-46cd-42af-a706-5293976d774a",false,48867,"4000",false,,false,,,93966
2014-03-05 20:25:06.209,Cash,65.00,109190,3760,5346,13,2014-04-08 03:06:41.475,2014-04-08 03:06:41.475,"3d104d30-146d-40a5-9fc8-85ef81d76b26",false,48870,"1000",false,,false,,,93967
2014-03-05 20:25:06.209,Unit #092,-65.00,109189,3760,5346,13,2014-04-08 03:06:41.489,2014-04-08 03:06:41.489,bd443796-9d29-495f-9a4a-f6855ab508d8,false,48870,"4000",false,,false,,,93968
2014-04-07 18:57:29.618,Cash,65.00,109193,3760,5346,13,2014-04-08 03:06:41.680,2014-04-08 03:06:41.680,"990ec1f3-15c3-4990-bd6a-ac2e44f19bbb",false,48871,"1000",false,,false,,,93969
2014-04-07 18:57:29.618,Unit #092,-65.00,109191,3760,5346,13,2014-04-08 03:06:41.694,2014-04-08 03:06:41.694,"52d4dfe7-db40-4e96-a662-528d3b3e6b8a",false,48871,"4000",false,,false,,,93970
2014-02-13 21:57:33.607,Visa XXXX7169,320.00,109198,3761,5347,13,2014-04-08 03:06:42.581,2014-04-08 03:06:42.581,a9c29f56-b552-431d-ad98-c7e5d456a41c,false,48872,"1020",false,,false,,,93971
2014-02-13 21:57:33.607,Unit #093,-320.00,109195,3761,5347,13,2014-04-08 03:06:42.595,2014-04-08 03:06:42.595,"56040dc9-b8dc-4b8b-b845-ae3142689483",false,48872,"4000",false,,false,,,93972
2014-02-13 21:57:33.607,Visa XXXX7169,75.00,109198,3761,5347,13,2014-04-08 03:06:42.661,2014-04-08 03:06:42.661,dd518f83-5c22-4900-a286-f4d268cabad5,false,48873,"1020",false,,false,,,93973
2014-02-13 21:57:33.607,IMPORT-LATE1,-75.00,109196,3761,5347,13,2014-04-08 03:06:42.673,2014-04-08 03:06:42.673,"4261c946-0f58-4492-9c51-e1c4b9a90840",false,48873,"4052",false,,false,,,93974
2014-02-13 21:57:33.607,Visa XXXX7169,65.00,109198,3761,5347,13,2014-04-08 03:06:42.740,2014-04-08 03:06:42.740,c5d63728-09fb-4145-a942-4eaebe88f0d5,false,48874,"1020",false,,false,,,93975
2014-02-13 21:57:33.607,Unit #093,-65.00,109197,3761,5347,13,2014-04-08 03:06:42.753,2014-04-08 03:06:42.753,"44fc22b8-2c73-4053-8450-652c2e3d0bb7",false,48874,"4000",false,,false,,,93976
2014-04-02 15:17:25.062,Visa XXXX6809,65.00,109207,3761,5347,13,2014-04-08 03:06:43.155,2014-04-08 03:06:43.155,fb205054-0af5-4086-85b7-062f7316e3ef,false,48877,"1020",false,,false,,,93977
2014-04-02 15:17:25.062,Unit #093,-65.00,109203,3761,5347,13,2014-04-08 03:06:43.167,2014-04-08 03:06:43.167,"33801473-9d4e-4a7b-9ea7-652f5c5c6f19",false,48877,"4000",false,,false,,,93978
2014-04-02 15:17:25.062,Visa XXXX6809,15.00,109207,3761,5347,13,2014-04-08 03:06:43.229,2014-04-08 03:06:43.229,e11afb30-fdfc-42f6-948f-0adda846daac,false,48878,"1020",false,,false,,,93979
2014-04-02 15:17:25.062,LF,-15.00,109204,3761,5347,13,2014-04-08 03:06:43.242,2014-04-08 03:06:43.242,"59bdffb4-c064-4585-b616-4e9116e05f4b",false,48878,"4052",false,,false,,,93980
2014-04-02 15:17:25.062,Visa XXXX6809,65.00,109207,3761,5347,13,2014-04-08 03:06:43.309,2014-04-08 03:06:43.309,"83855e01-e730-4eb7-966e-b535fb0d8f8d",false,48879,"1020",false,,false,,,93981
2014-04-02 15:17:25.062,Unit #093,-65.00,109205,3761,5347,13,2014-04-08 03:06:43.321,2014-04-08 03:06:43.321,f2365f81-eaf4-4ebc-90bd-502dcf20f2b7,false,48879,"4000",false,,false,,,93982
2014-02-03 21:41:53.371,Mastercard XXXX2202,60.00,109212,3762,5348,13,2014-04-08 03:06:44.299,2014-04-08 03:06:44.299,a3355121-b92d-4ce0-a3ec-9ee68c4169d3,false,48881,"1021",false,,false,,,93983
2014-02-03 21:41:53.371,Unit #094,-60.00,109209,3762,5348,13,2014-04-08 03:06:44.311,2014-04-08 03:06:44.311,"39d76f3d-e882-4ccf-8ddc-c53e654ceb08",false,48881,"4000",false,,false,,,93984
2014-03-01 22:02:07.201,Mastercard XXXX2202,60.00,109214,3762,5348,13,2014-04-08 03:06:44.421,2014-04-08 03:06:44.421,"5853a4c6-26e0-48ad-bab7-4b798f76fa83",false,48882,"1021",false,,false,,,93985
2014-03-01 22:02:07.201,Unit #094,-60.00,109213,3762,5348,13,2014-04-08 03:06:44.434,2014-04-08 03:06:44.434,cfad5fbc-2a39-4266-a6b8-c05ae3c41d40,false,48882,"4000",false,,false,,,93986
2014-04-02 21:04:08.286,Mastercard XXXX2202,60.00,109216,3762,5348,13,2014-04-08 03:06:44.545,2014-04-08 03:06:44.545,"4deb69a0-794f-4610-8007-969cb4fc0d33",false,48883,"1021",false,,false,,,93987
2014-04-02 21:04:08.286,Unit #094,-60.00,109215,3762,5348,13,2014-04-08 03:06:44.558,2014-04-08 03:06:44.558,"8fbc7073-e190-424f-b16a-1f64fba027cf",false,48883,"4000",false,,false,,,93988
2014-02-10 20:41:38.502,Check #1637,65.00,109223,3763,5349,13,2014-04-08 03:06:45.593,2014-04-08 03:06:45.593,"3dfc6594-b90c-4a11-a11f-8bb699535c28",false,48884,"1001",false,,false,,,93989
2014-02-10 20:41:38.502,Unit #095,-65.00,109220,3763,5349,13,2014-04-08 03:06:45.606,2014-04-08 03:06:45.606,e6d47ae0-6645-421c-9142-9de93c7c3152,false,48884,"4000",false,,false,,,93990
2014-03-10 17:53:15.433,Check #1643,65.00,109229,3763,5349,13,2014-04-08 03:06:46.077,2014-04-08 03:06:46.077,dc5e5d36-9d60-48bb-82a6-5645febcd1b5,false,48888,"1001",false,,false,,,93991
2014-03-10 17:53:15.433,Unit #095,-65.00,109228,3763,5349,13,2014-04-08 03:06:46.090,2014-04-08 03:06:46.090,"81af893f-89e7-4bd3-98d9-82db6010566f",false,48888,"4000",false,,false,,,93992
2014-02-26 16:01:24.260,Check #5096,65.00,109242,3764,5350,13,2014-04-08 03:06:47.110,2014-04-08 03:06:47.110,"83439e3b-a7c0-421d-920f-3c88394b822c",false,48890,"1001",false,,false,,,93995
2014-02-26 16:01:24.260,Unit #096,-65.00,109241,3764,5350,13,2014-04-08 03:06:47.127,2014-04-08 03:06:47.127,"85173641-6d1f-4357-ba69-f14ba42046a3",false,48890,"4000",false,,false,,,93996
2014-03-29 12:22:25.926,Check #5105,65.00,109244,3764,5350,13,2014-04-08 03:06:47.429,2014-04-08 03:06:47.429,fdcbab30-6bf3-43c0-a939-bb96b6a902e7,false,48893,"1001",false,,false,,,93997
2014-03-29 12:22:25.926,Unit #096,-65.00,109243,3764,5350,13,2014-04-08 03:06:47.441,2014-04-08 03:06:47.441,bfcbc3ec-6d82-45a4-9f4e-2a556861ffb0,false,48893,"4000",false,,false,,,93998
